startcong,district,statename,pop_density
76,9,New York,91771979.1882843
77,1,New York,883020.0072133543
77,35,New York,822510.4281996927
77,36,New York,387873.39551944105
77,37,New York,342060.971588816
77,38,New York,3083807.9632022874
77,8,New York,31589132.101850223
77,13,New York,1280503308.340743
77,14,New York,1192468870.8262372
77,18,New York,1000429460.5135711
77,19,New York,490850733.8719885
77,20,New York,683145038.5686061
77,21,New York,240985903.62809542
77,39,New York,439313.8317801466
77,3,New York,278840623.1922031
77,40,New York,1807409.2132145248
77,41,New York,3225924.8395900647
77,42,New York,1669946.8518851798
77,43,New York,315410.5790332868
77,4,New York,203264048.94581035
77,5,New York,223247266.04011363
77,6,New York,130908539.64393143
77,0,New York,22106.47697520233
77,10,New York,422545353.83678395
77,11,New York,18246146.167827982
77,12,New York,1752563131.1156654
77,15,New York,595829163.9044784
77,16,New York,576512845.1602477
77,17,New York,267782309.0010809
77,22,New York,295927843.3782477
77,23,New York,78641523.05937627
77,24,New York,19984110.3282335
77,25,New York,1841122.6487340324
77,26,New York,574285.4168205791
77,27,New York,266080.22239132196
77,28,New York,2009147.3085271653
77,29,New York,325649.3922985718
77,2,New York,15397272.993289929
77,30,New York,359955.28542647744
77,31,New York,139759.72299225768
77,32,New York,249471.67029841355
77,33,New York,392850.07637571037
77,34,New York,264432.46255796676
77,7,New York,305665226.0563358
77,9,New York,93540916.64743423
78,1,New York,905107.555859362
78,35,New York,843084.4117406112
78,36,New York,397575.5227895402
78,37,New York,350617.16316788533
78,38,New York,3160945.239646488
78,8,New York,32379291.425857697
78,13,New York,1312533363.0204852
78,14,New York,1222296863.3723454
78,18,New York,1025453847.4985578
78,19,New York,503128699.68676144
78,20,New York,700232985.7820344
78,21,New York,247013839.37802863
78,39,New York,450302.67184157396
78,3,New York,285815443.44421214
78,40,New York,1852619.104942915
78,41,New York,3306616.977073643
78,42,New York,1711718.308959707
78,43,New York,323300.1471641931
78,4,New York,208348423.6286031
78,5,New York,228831493.81351423
78,6,New York,134183039.33130321
78,0,New York,22659.44053389059
78,10,New York,433114753.15024644
78,11,New York,18702548.78361457
78,12,New York,1796401122.4380565
78,15,New York,610733022.8600439
78,16,New York,590933532.5835266
78,17,New York,274480520.51190174
78,22,New York,303330077.283403
78,23,New York,80608634.16895549
78,24,New York,20483985.76187743
78,25,New York,1887175.8363571684
78,26,New York,588650.38814297
78,27,New York,272735.858512587
78,28,New York,2059403.4052764734
78,29,New York,333795.07046574797
78,2,New York,15782414.907943035
78,30,New York,368959.0790124634
78,31,New York,143255.62303430302
78,32,New York,255711.8660001012
78,33,New York,402676.68857209716
78,34,New York,271046.8822003537
78,7,New York,313311027.39125496
78,9,New York,95880715.89316428
63,12,Massachusetts,54903710.48807597
63,13,Massachusetts,1870908.5331573945
63,14,Massachusetts,2522461.0692332066
63,15,Massachusetts,1704226.5856975417
63,16,Massachusetts,621999.9389752703
63,8,Massachusetts,10912136.652412122
63,9,Massachusetts,33452720.121742148
63,10,Massachusetts,102006485.40395243
63,11,Massachusetts,43414182.86167003
63,1,Massachusetts,438086.560080329
63,2,Massachusetts,969001.9513365235
63,3,Massachusetts,547931.2390150497
63,4,Massachusetts,2183258.6276422082
63,5,Massachusetts,1322957.7527335163
63,6,Massachusetts,2334340.7132421923
63,7,Massachusetts,5639864.62286952
64,12,Massachusetts,56779104.90855321
64,13,Massachusetts,1934814.8045754011
64,14,Massachusetts,2608622.9947762606
64,15,Massachusetts,1762439.3549554641
64,16,Massachusetts,643246.1389993059
64,8,Massachusetts,11284872.119860418
64,9,Massachusetts,34595394.16159101
64,10,Massachusetts,105490810.8143564
64,11,Massachusetts,44897119.36240138
64,1,Massachusetts,453050.66875635646
64,2,Massachusetts,1002101.0048761335
64,3,Massachusetts,566647.4091849542
64,4,Massachusetts,2257834.116481496
64,5,Massachusetts,1368147.1864884968
64,6,Massachusetts,2414076.8460133653
64,7,Massachusetts,5832510.448660723
93,1,Connecticut,4433750.590918845
93,2,Connecticut,929512.7445273284
93,3,Connecticut,4457731.288743622
93,4,Connecticut,9358057.062551476
93,5,Connecticut,2879279.318066579
93,6,Connecticut,1143069.1946800577
94,1,Connecticut,4518789.936587637
94,2,Connecticut,947340.8009243904
94,3,Connecticut,4543230.584247183
94,4,Connecticut,9537544.616713986
94,5,Connecticut,2934503.9014492286
94,6,Connecticut,1164993.2642406782
95,1,Connecticut,4608051.841329848
95,2,Connecticut,966054.0948630725
95,3,Connecticut,4632975.277256572
95,4,Connecticut,9725944.478402313
95,5,Connecticut,2992470.616298251
95,6,Connecticut,1188005.955522472
96,1,Connecticut,4708817.920641301
96,2,Connecticut,987179.1791490237
96,3,Connecticut,4734286.36712949
96,4,Connecticut,9938625.525932942
96,5,Connecticut,3057908.1464828243
96,6,Connecticut,1213984.5483115038
97,1,Connecticut,4801092.746767607
97,2,Connecticut,1006524.1163809733
97,3,Connecticut,4827060.277423205
97,4,Connecticut,10133384.583895205
97,5,Connecticut,3117831.4536232473
97,6,Connecticut,1237774.0035428093
108,1,Connecticut,3532809.9405924063
108,2,Connecticut,1140471.820515943
108,3,Connecticut,5059952.483841501
108,4,Connecticut,5101130.765091131
108,5,Connecticut,1858170.3018480807
109,1,Connecticut,3598674.3546142876
109,2,Connecticut,1161734.3592400486
109,3,Connecticut,5154288.383856235
109,4,Connecticut,5196234.377892724
109,5,Connecticut,1892813.3480753463
110,1,Connecticut,3668264.399051262
110,2,Connecticut,1184199.616642351
110,3,Connecticut,5253960.408143073
110,4,Connecticut,5296717.5407548575
110,5,Connecticut,1929415.9833859203
111,1,Connecticut,3735732.0633556466
111,2,Connecticut,1205979.7212132404
111,3,Connecticut,5350592.60215199
111,4,Connecticut,5394136.13496721
111,5,Connecticut,1964902.2994497956
112,1,Connecticut,3794432.680287457
112,2,Connecticut,1224929.6224486306
112,3,Connecticut,5434667.980517047
112,4,Connecticut,5478895.725207288
112,5,Connecticut,1995777.3662994322
93,1,West Virginia,644932.2632346586
93,2,West Virginia,161006.24098794514
93,3,West Virginia,283095.3701437417
93,4,West Virginia,491059.3899381319
94,1,West Virginia,657302.0654013618
94,2,West Virginia,164094.34102908196
94,3,West Virginia,288525.1399391373
94,4,West Virginia,500477.91007103847
95,1,West Virginia,670286.0799654513
95,2,West Virginia,167335.77814902356
95,3,West Virginia,294224.52050747344
95,4,West Virginia,510364.0991086455
96,1,West Virginia,684943.4889141469
96,2,West Virginia,170994.97532674932
96,3,West Virginia,300658.4436467309
96,4,West Virginia,521524.4312965877
97,1,West Virginia,698365.7622768192
97,2,West Virginia,174345.82300926044
97,3,West Virginia,306550.19951380196
97,4,West Virginia,531744.3159957946
62,1,Mississippi,181322.0927826313
62,2,Mississippi,171774.52809983635
62,3,Mississippi,134878.68037599884
62,4,Mississippi,153684.4246346833
62,5,Mississippi,134722.68428487235
62,6,Mississippi,88921.62032682404
62,7,Mississippi,157380.7173027591
62,8,Mississippi,209047.90642042476
63,1,Mississippi,187816.71660602506
63,2,Mississippi,177927.17571893707
63,3,Mississippi,139709.78659915505
63,4,Mississippi,159189.11802421705
63,5,Mississippi,139548.20301499753
63,6,Mississippi,92106.62919654674
63,7,Mississippi,163017.80509637189
63,8,Mississippi,216535.61788698207
64,1,Mississippi,194232.13769986518
64,2,Mississippi,184004.79104999994
64,3,Mississippi,144481.97689276052
64,4,Mississippi,164626.68100656132
64,5,Mississippi,144314.87395573096
64,6,Mississippi,95252.79649468746
64,7,Mississippi,168586.14791689182
64,8,Mississippi,223932.01579906914
65,1,Mississippi,199490.42623266645
65,2,Mississippi,188986.20295338848
65,3,Mississippi,148393.41982536943
65,4,Mississippi,169083.48511313804
65,5,Mississippi,148221.79304656998
65,6,Mississippi,97831.49790556944
65,7,Mississippi,173150.143447592
65,8,Mississippi,229994.34495194512
62,0,New Mexico,6984.696551974215
108,1,Idaho,56065.00763013246
108,2,Idaho,53092.196657388035
109,1,Idaho,57110.26308875805
109,2,Idaho,54082.02811755058
110,1,Idaho,58214.64357849536
110,2,Idaho,55127.84954207496
111,1,Idaho,59285.34230772794
111,2,Idaho,56141.77515978378
112,1,Idaho,60216.909697855794
112,2,Idaho,57023.946788164976
94,10,Texas,229326.68198744
94,11,Texas,133376.967682633
94,12,Texas,4076206.9465280413
94,13,Texas,61830.83795356074
94,14,Texas,255072.736586857
94,15,Texas,139034.17693283994
94,16,Texas,106200.82740392555
94,17,Texas,71191.88609092424
94,18,Texas,27363594.046449568
94,19,Texas,122333.43533982361
94,1,Texas,131643.33873251037
94,20,Texas,22918602.445169073
94,21,Texas,42997.03970718772
94,22,Texas,755780.2102250018
94,23,Texas,98819.14019349984
94,24,Texas,5595895.711894154
94,2,Texas,115415.40401373696
94,3,Texas,3418511.9503959697
94,4,Texas,301897.5411958434
94,5,Texas,6150289.825621219
94,6,Texas,286114.98454608343
94,7,Texas,2694059.364401962
94,8,Texas,5184615.587568319
94,9,Texas,891609.1133059469
95,10,Texas,233856.6859773728
95,11,Texas,136011.62925158447
95,12,Texas,4156726.2893778854
95,13,Texas,63052.21324318298
95,14,Texas,260111.31519640938
95,15,Texas,141780.58816935398
95,16,Texas,108298.66515967477
95,17,Texas,72598.17481950922
95,18,Texas,27904120.72714391
95,19,Texas,124749.94852262865
95,1,Texas,134243.75506670304
95,20,Texas,23371324.996337302
95,21,Texas,43846.38161429091
95,22,Texas,770709.5125554608
95,23,Texas,100771.16381098192
95,24,Texas,5706434.222644145
95,2,Texas,117695.26188352714
95,3,Texas,3486039.516925602
95,4,Texas,307861.0734560929
95,5,Texas,6271779.558991334
95,6,Texas,291766.7561164073
95,7,Texas,2747276.4587413166
95,8,Texas,5287029.877499216
95,9,Texas,909221.51150459
96,10,Texas,238970.52197100365
96,11,Texas,138985.848963594
96,12,Texas,4247623.055597983
96,13,Texas,64431.0007523512
96,14,Texas,265799.27147802175
96,15,Texas,144880.9599716327
96,16,Texas,110666.8746023131
96,17,Texas,74185.70761940458
96,18,Texas,28514311.093729775
96,19,Texas,127477.90463939469
96,1,Texas,137179.3159796234
96,20,Texas,23882394.93853548
96,21,Texas,44805.1876606202
96,22,Texas,787562.9201433932
96,23,Texas,102974.76642539051
96,24,Texas,5831219.060850002
96,2,Texas,120268.95039700424
96,3,Texas,3562270.1120970333
96,4,Texas,314593.1924540929
96,5,Texas,6408927.025692334
96,6,Texas,298146.93435649987
96,7,Texas,2807352.2319887206
96,8,Texas,5402643.436179224
96,9,Texas,929103.8153706659
97,10,Texas,243653.430449483
97,11,Texas,141709.44016275974
97,12,Texas,4330860.225841341
97,13,Texas,65693.60200212672
97,14,Texas,271007.92086168553
97,15,Texas,147720.07280540603
97,16,Texas,112835.52218732724
97,17,Texas,75639.46382467853
97,18,Texas,29073082.560927846
97,19,Texas,129975.98413276018
97,1,Texas,139867.5060399478
97,20,Texas,24350398.560160544
97,21,Texas,45683.19801706591
97,22,Texas,802996.1419719959
97,23,Texas,104992.67810246928
97,24,Texas,5945488.657596493
97,2,Texas,122625.76195211432
97,3,Texas,3632076.985233449
97,4,Texas,320758.0161154562
97,5,Texas,6534517.489566418
97,6,Texas,303989.47424474644
97,7,Texas,2862365.601256304
97,8,Texas,5508514.589427802
97,9,Texas,947310.697535466
98,4,South Carolina,988894.6699581896
98,1,South Carolina,477641.7649786319
98,5,South Carolina,303816.7957486844
98,3,South Carolina,336982.84165506205
98,6,South Carolina,284632.4993294769
98,2,South Carolina,619396.298899545
99,4,South Carolina,1006371.3846921761
99,1,South Carolina,486083.1178599477
99,5,South Carolina,309186.14359936916
99,3,South Carolina,342938.33233851637
99,6,South Carolina,289662.80351244233
99,2,South Carolina,630342.8766817997
100,4,South Carolina,1024835.006112899
100,1,South Carolina,495001.1522990091
100,5,South Carolina,314858.6974803583
100,3,South Carolina,349230.12842420215
100,6,South Carolina,294977.1679956444
100,2,South Carolina,641907.6055853963
101,4,South Carolina,1043997.3448799298
101,1,South Carolina,504256.6712009261
101,5,South Carolina,320745.9173634387
101,3,South Carolina,355760.0244451242
101,6,South Carolina,300492.6435482517
101,2,South Carolina,653909.9775984439
102,4,South Carolina,1070060.1841648486
102,1,South Carolina,516845.17120460136
102,5,South Carolina,328753.16885362193
102,3,South Carolina,364641.38452384976
102,6,South Carolina,307994.28281343513
102,2,South Carolina,670234.4929207633
65,10,Massachusetts,108375390.21655129
65,8,Massachusetts,11590378.275354024
65,9,Massachusetts,35531984.91828188
65,11,Massachusetts,49529944.20805154
65,12,Massachusetts,59102745.204557806
65,13,Massachusetts,1987193.9790364557
65,14,Massachusetts,2666905.7582749147
65,15,Massachusetts,1810152.4407489197
65,16,Massachusetts,660660.218031352
65,1,Massachusetts,465315.7406672709
65,2,Massachusetts,1029230.06953582
65,3,Massachusetts,581987.7931664299
65,4,Massachusetts,2318958.621335619
65,5,Massachusetts,1405185.9214120314
65,6,Massachusetts,2479431.1830814574
65,7,Massachusetts,5990409.255587448
66,10,Massachusetts,109683014.4196909
66,8,Massachusetts,11730224.223092832
66,9,Massachusetts,35960702.9452426
66,11,Massachusetts,50127557.31649978
66,12,Massachusetts,59815860.79239604
66,13,Massachusetts,2011170.8518129152
66,14,Massachusetts,2699083.8248086963
66,15,Massachusetts,1831993.1846499653
66,16,Massachusetts,668631.5414971601
66,1,Massachusetts,470930.097611062
66,2,Massachusetts,1041648.4437334576
66,3,Massachusetts,589009.8792946145
66,4,Massachusetts,2346938.4644833915
66,5,Massachusetts,1422140.4635555744
66,6,Massachusetts,2509347.2389179165
66,7,Massachusetts,6062687.695495861
67,10,Massachusetts,113906031.91040829
67,8,Massachusetts,12181861.53745957
67,9,Massachusetts,37345262.608557135
67,11,Massachusetts,52057569.474120714
67,12,Massachusetts,62118892.19324761
67,13,Massachusetts,2088604.989896762
67,14,Massachusetts,2803004.001158565
67,15,Massachusetts,1902528.6208119285
67,16,Massachusetts,694375.2057238145
67,1,Massachusetts,489061.8571149267
67,2,Massachusetts,1081754.0117682035
67,3,Massachusetts,611687.9487808223
67,4,Massachusetts,2437300.3335256362
67,5,Massachusetts,1476895.7425167433
67,6,Massachusetts,2605962.1736578145
67,7,Massachusetts,6296113.411540365
68,10,Massachusetts,117483632.9605712
68,8,Massachusetts,12564473.765261812
68,9,Massachusetts,38518215.86209573
68,11,Massachusetts,53692612.07981897
68,12,Massachusetts,64069944.391434245
68,13,Massachusetts,2154204.6362008955
68,14,Massachusetts,2891041.7449897537
68,15,Massachusetts,1962283.9145187214
68,16,Massachusetts,716184.3884645365
68,1,Massachusetts,504422.48538249
68,2,Massachusetts,1115730.1254437622
68,3,Massachusetts,630900.060828159
68,4,Massachusetts,2513851.9268569015
68,5,Massachusetts,1523282.6078195828
68,6,Massachusetts,2687811.157884532
68,7,Massachusetts,6493863.974660573
69,10,Massachusetts,121557627.46826625
69,8,Massachusetts,13000173.579966508
69,9,Massachusetts,39853916.80965713
69,11,Massachusetts,55554517.44658948
69,12,Massachusetts,66291705.79752417
69,13,Massachusetts,2228906.257483573
69,14,Massachusetts,2991294.7580588865
69,15,Massachusetts,2030330.27713819
69,16,Massachusetts,741019.6033074474
69,1,Massachusetts,521914.40645455825
69,2,Massachusetts,1154420.4373500454
69,3,Massachusetts,652777.8604666925
69,4,Massachusetts,2601025.0818325463
69,5,Massachusetts,1576105.6676921619
69,6,Massachusetts,2781016.718684802
69,7,Massachusetts,6719052.500924183
98,7,Michigan,1473939.5456657025
98,8,Michigan,441424.71673275635
98,16,Michigan,1975336.199844654
98,15,Michigan,4642633.356959655
98,4,Michigan,552817.761537634
98,1,Michigan,34722947.83706216
98,13,Michigan,33722616.697499216
98,5,Michigan,1060288.9421948749
98,11,Michigan,77277.5470036018
98,3,Michigan,890147.7744106388
98,14,Michigan,17115150.124332454
98,17,Michigan,18903655.898711726
98,12,Michigan,2145723.5430542575
98,10,Michigan,202490.86376520002
98,18,Michigan,2972701.8006689823
98,9,Michigan,321236.0090246895
98,6,Michigan,1227370.0185847036
98,2,Michigan,799544.5390244311
99,7,Michigan,1499988.4483014406
99,8,Michigan,449226.00648103195
99,16,Michigan,2010246.2750196587
99,15,Michigan,4724682.518775346
99,4,Michigan,562587.6982273349
99,1,Michigan,35336605.76495562
99,13,Michigan,34318595.79417154
99,5,Michigan,1079027.4064027197
99,11,Michigan,78643.27146885883
99,3,Michigan,905879.3373334378
99,14,Michigan,17417625.81303746
99,17,Michigan,19237739.81240619
99,12,Michigan,2183644.870167431
99,10,Michigan,206069.4805479283
99,18,Michigan,3025238.297161269
99,9,Michigan,326913.206265773
99,6,Michigan,1249061.3031466475
99,2,Michigan,813674.8728710455
100,7,Michigan,1527508.3274098542
100,8,Michigan,457467.8335462421
100,16,Michigan,2047127.7153596326
100,15,Michigan,4811364.980823348
100,4,Michigan,572909.3413444061
100,1,Michigan,35984916.83685383
100,13,Michigan,34948229.714683115
100,5,Michigan,1098824.0280450354
100,11,Michigan,80086.11812942072
100,3,Michigan,922499.2585591351
100,14,Michigan,17737182.245137427
100,17,Michigan,19590689.379821885
100,12,Michigan,2223707.6072576824
100,10,Michigan,209850.18112534564
100,18,Michigan,3080741.519406945
100,9,Michigan,332910.99373244686
100,6,Michigan,1271977.4903349674
100,2,Michigan,828603.1439256136
101,7,Michigan,1556069.6390987558
101,8,Michigan,466021.55541283
101,16,Michigan,2085404.8570918282
101,15,Michigan,4901327.760338521
101,4,Michigan,583621.5855750921
101,1,Michigan,36657761.89270983
101,13,Michigan,35601690.821208775
101,5,Michigan,1119369.8116542583
101,11,Michigan,81583.56632057212
101,3,Michigan,939748.1261323583
101,14,Michigan,18068831.625697758
101,17,Michigan,19956995.589442577
101,12,Michigan,2265286.4352982235
101,10,Michigan,213773.95445184305
101,18,Michigan,3138345.1456457125
101,9,Michigan,339135.7549897406
101,6,Michigan,1295760.892959244
101,2,Michigan,844096.3443457992
102,7,Michigan,1594916.0912653913
102,8,Michigan,477655.53605617105
102,16,Michigan,2137465.881864477
102,15,Michigan,5023686.804953817
102,4,Michigan,598191.3885182237
102,1,Michigan,37572903.450722516
